"ConceptCode","Target_IDX","PreferredName","AnnotationDate","ActiveConcept_Flag","Skip_Flag","Bypass_Flag","LAM_Flag","HGNC_Symbol","GeneVariant"
"C870",3,"Thalidomide",1/22/2018 0:00:00,-1,0,0,0,"bFGF",
"C87736",1,"Picropodophyllin",10/12/2018 0:00:00,-1,0,0,0,"IGF1R","wildtype"
"C87764",1,"Fezakinumab",,-1,0,0,0,,
"C87765",1,"Fontolizumab",9/13/2017 0:00:00,-1,0,0,0,"IFNG",
"C87766",1,"Golimumab",10/12/2018 0:00:00,-1,0,0,0,"TNF","wildtype"
"C88055",1,"Anti-CD19-CAR Retroviral Vector-Transduced Autologous T Cells",,-1,0,0,0,,
"C88260",1,"WT1 mRNA-Electroporated Autologous Dendritic Cell Vaccine",10/12/2018 0:00:00,-1,0,0,0,"WT1","wildtype"
"C88270",1,"Omipalisib",8/21/2018 0:00:00,-1,0,0,0,"PIK3CA",
"C88270",2,"Omipalisib",10/3/2018 0:00:00,-1,0,0,0,"PIK3CB",
"C88270",3,"Omipalisib",10/3/2018 0:00:00,-1,0,0,0,"PIK3CD",
"C88270",4,"Omipalisib",10/3/2018 0:00:00,-1,0,0,0,"PIK3CG",
"C88270",5,"Omipalisib",10/3/2018 0:00:00,-1,0,0,0,"RPTOR",
"C88270",6,"Omipalisib",10/3/2018 0:00:00,-1,0,0,0,"RICTOR",
"C88272",1,"AZD4547",7/18/2017 0:00:00,-1,0,0,0,"FGFR1",
"C88272",2,"AZD4547",7/18/2017 0:00:00,-1,0,0,0,"FGFR2",
"C88272",3,"AZD4547",7/18/2017 0:00:00,-1,0,0,0,"FGFR3",
"C88272",4,"AZD4547",7/18/2017 0:00:00,-1,0,0,0,"FGFR4",
"C88281",1,"Necitumumab",8/21/2018 0:00:00,-1,0,0,0,"EGFR",
"C88289",1,"pNGVL4a-CRT/E7(detox) DNA Vaccine",10/12/2018 0:00:00,-1,0,0,0,,
"C88293",1,"Fedratinib",10/3/2018 0:00:00,-1,0,0,0,"JAK1",
"C88293",2,"Fedratinib",10/3/2018 0:00:00,-1,0,0,0,"JAK2",
"C88293",3,"Fedratinib",10/3/2018 0:00:00,-1,0,0,0,"JAK3",
"C88293",4,"Fedratinib",10/3/2018 0:00:00,-1,0,0,0,"RET",
"C88295",1,"Birinapant",11/21/2017 0:00:00,-1,0,0,0,"SMAC",
"C88295",2,"Birinapant",11/21/2017 0:00:00,-1,0,0,0,"IAP",
"C88296",1,"Dalantercept",10/3/2018 0:00:00,-1,0,0,0,,
"C88302",1,"Infigratinib",7/17/2018 0:00:00,-1,0,0,0,"FGFR1",
"C88302",2,"Infigratinib",7/17/2018 0:00:00,-1,0,0,0,"FGFR2",
"C88302",3,"Infigratinib",7/17/2018 0:00:00,-1,0,0,0,"FGFR3",
"C88302",4,"Infigratinib",7/17/2018 0:00:00,-1,0,0,0,"FGFR4",
"C88303",1,"Pexidartinib",10/31/2018 0:00:00,-1,0,0,0,"CSF1R","wildtype"
"C88303",2,"Pexidartinib",10/31/2018 0:00:00,-1,0,0,0,"KIT","wildtype"
"C88303",3,"Pexidartinib",10/31/2018 0:00:00,-1,0,0,0,"FLT3","wildtype and FLT3 internal tandem duplication (FLT3-ITD)"
"C88307",1,"MR1-1",10/12/2018 0:00:00,-1,0,0,0,"EGFR","EGFRvIII"
"C88308",1,"Plozalizumab",10/31/2018 0:00:00,-1,0,0,0,"CCR2","wildtype"
"C88309",1,"BL-8040",6/20/2017 0:00:00,-1,0,0,0,"CXCR4",
"C88311",1,"Momelotinib",10/3/2018 0:00:00,-1,0,0,0,"JAK1",
"C88311",2,"Momelotinib",10/3/2018 0:00:00,-1,0,0,0,"JAK2",
"C88311",3,"Momelotinib",10/3/2018 0:00:00,-1,0,0,0,"JAK3",
"C88312",1,"Milciclib Maleate",10/25/2018 0:00:00,-1,0,0,0,"CDK2","wildtype"
"C88312",2,"Milciclib Maleate",10/25/2018 0:00:00,-1,0,0,0,"NTRK1","wildtype"
"C88312",3,"Milciclib Maleate",10/25/2018 0:00:00,-1,0,0,0,"CDK7","wildtype"
"C88312",4,"Milciclib Maleate",10/25/2018 0:00:00,-1,0,0,0,"CDK4","wildtype"
"C88312",5,"Milciclib Maleate",10/25/2018 0:00:00,-1,0,0,0,"CDK5","wildtype"
"C88312",6,"Milciclib Maleate",10/25/2018 0:00:00,-1,0,0,0,"CDK2","wildtype"
"C88312",7,"Milciclib Maleate",10/25/2018 0:00:00,-1,0,0,0,"CDK1","wildtype"
"C88314",1,"Tepotinib",9/14/2018 0:00:00,-1,0,0,0,"MET",
"C88315",1,"Vorsetuzumab-mafodotin",5/22/2017 0:00:00,-1,0,0,0,"CD70",
"C88317",1,"HER2Bi-Armed Activated T Cells",2/5/2018 0:00:00,-1,0,0,0,"ERBB2",
"C88318",1,"HSV-1 HF10",12/19/2017 0:00:00,-1,0,0,0,,
"C88329",1,"Vistusertib",7/21/2017 0:00:00,-1,0,0,0,"MTOR",
"C88333",1,"RO4929097",10/1/2018 0:00:00,-1,0,0,0,"PSEN1",
"C88333",2,"RO4929097",10/1/2018 0:00:00,-1,0,0,0,"APH1A",
"C88333",3,"RO4929097",10/1/2018 0:00:00,-1,0,0,0,"APH1B",
"C88335",1,"Archexin",10/2/2018 0:00:00,-1,0,0,0,"AKT1",
"C88342",1,"CpG Oligodeoxynucleotide GNKG168",,-1,0,0,0,,
"C88346",1,"GSK2256098",10/3/2018 0:00:00,-1,0,0,0,"PTK2",
"C88612",1,"Ibalizumab",3/2/2018 0:00:00,-1,0,0,0,"CD4",
"C900",1,"Tretinoin",3/1/2018 0:00:00,-1,0,0,0,"retinoic acid receptors",
"C90291",1,"PKI-179",10/3/2018 0:00:00,-1,0,0,0,"MTOR",
"C90291",2,"PKI-179",10/3/2018 0:00:00,-1,0,0,0,"PIK3CA",
"C905",1,"Trifluridine",10/3/2018 0:00:00,-1,0,0,0,,
"C90548",1,"Sapanisertib",7/18/2017 0:00:00,-1,0,0,0,"TORC1",
"C90548",2,"Sapanisertib",7/18/2017 0:00:00,-1,0,0,0,"TORC2",
"C90552",1,"Vigil",1/16/2019 0:00:00,-1,0,0,0,,
"C90553",1,"4SC-203",10/25/2018 0:00:00,-1,0,0,0,"FLT3","wildtype and FLT3 Mutants"
"C90553",2,"4SC-203",10/25/2018 0:00:00,-1,0,0,0,"FLT1","wildtype"
"C90553",3,"4SC-203",10/25/2018 0:00:00,-1,0,0,0,"KDR","wildtype"
"C90553",4,"4SC-203",10/25/2018 0:00:00,-1,0,0,0,"FLT4","wildtype"
"C90564",1,"Capmatinib",6/20/2017 0:00:00,-1,0,0,0,"MET",
"C90565",1,"Buparlisib",9/27/2018 0:00:00,-1,0,0,0,"PIK3CA",
"C90566",1,"HLA-A*2402-Restricted URLC10-CDCA1-KIF20A Multipeptide Vaccine",10/31/2018 0:00:00,-1,0,0,0,"LY6K","wildtype"
"C90566",2,"HLA-A*2402-Restricted URLC10-CDCA1-KIF20A Multipeptide Vaccine",10/31/2018 0:00:00,-1,0,0,0,"NUF2","wildtype"
"C90566",3,"HLA-A*2402-Restricted URLC10-CDCA1-KIF20A Multipeptide Vaccine",10/31/2018 0:00:00,-1,0,0,0,"KIF20A","wildtype"
"C90568",1,"HLA-A*2402-Restricted CDCA1-KIF20A Multipeptide Vaccine",10/31/2018 0:00:00,-1,0,0,0,"KIF20A","wildtype"
"C90568",2,"HLA-A*2402-Restricted CDCA1-KIF20A Multipeptide Vaccine",10/31/2018 0:00:00,-1,0,0,0,"NUF2","wildtype"
"C90569",1,"HLA-A2-Binding TYR/MART-1/gp100 Multipeptide-Pulsed Autologous Dendritic Cell Vaccine",10/31/2018 0:00:00,-1,0,0,0,"TYR","wildtype"
"C90569",2,"HLA-A2-Binding TYR/MART-1/gp100 Multipeptide-Pulsed Autologous Dendritic Cell Vaccine",10/31/2018 0:00:00,-1,0,0,0,"MLANA","wildtype"
"C90569",3,"HLA-A2-Binding TYR/MART-1/gp100 Multipeptide-Pulsed Autologous Dendritic Cell Vaccine",10/31/2018 0:00:00,-1,0,0,0,"PMEL","wildtype"
"C90570",1,"HLA-A1-Binding MAGE-1/MAGE-3 Multipeptide-Pulsed Autologous Dendritic Cell Vaccine",10/31/2018 0:00:00,-1,0,0,0,"MAGEA1","wildtype"
"C90570",2,"HLA-A1-Binding MAGE-1/MAGE-3 Multipeptide-Pulsed Autologous Dendritic Cell Vaccine",10/31/2018 0:00:00,-1,-1,0,0,"MAGEA2","wildtype"
"C90573",1,"XL019",10/25/2018 0:00:00,-1,0,0,0,"JAK2","wildtype"
"C90573",2,"XL019",10/25/2018 0:00:00,-1,0,0,0,"PDGFRB","wildtype"
"C90573",3,"XL019",10/25/2018 0:00:00,-1,0,0,0,"JAK1","wildtype"
"C90573",4,"XL019",10/25/2018 0:00:00,-1,0,0,0,"FLT3","wildtype"
"C90573",5,"XL019",10/25/2018 0:00:00,-1,0,0,0,"JAK3","wildtype"
"C90574",1,"AT-406",1/21/2020 0:00:00,-1,0,0,0,"BIRC7",
"C90575",1,"89Zr-Trastuzumab",9/11/2018 0:00:00,-1,0,0,0,"ERBB2",
"C90577",1,"Allogeneic IL13-Zetakine/HyTK-Expressing-Glucocorticoid Resistant Cytotoxic T Lymphocytes GRm13Z40-2",10/31/2018 0:00:00,-1,0,0,0,,
"C90578",1,"Isatuximab",10/30/2018 0:00:00,-1,0,0,0,"CD38","wildtype"
"C90579",1,"CT-P6",10/3/2018 0:00:00,-1,0,0,0,"ERBB2",
"C90581",1,"MK2206",9/11/2018 0:00:00,-1,0,0,0,"AKT",
"C90582",1,"Orteronel",10/25/2018 0:00:00,-1,0,0,0,"CYP17A1","wildtype"
"C90588",1,"OPB-31121",10/24/2018 0:00:00,-1,0,0,0,"STAT3","wildtype"
"C90589",1,"TAK-285",10/3/2018 0:00:00,-1,0,0,0,"EGFR",
"C90589",2,"TAK-285",10/3/2018 0:00:00,-1,0,0,0,"ERBB2",
"C90589",3,"TAK-285",10/3/2018 0:00:00,-1,0,0,0,"ERBB4",
"C90589",4,"TAK-285",10/3/2018 0:00:00,-1,0,0,0,"MAP2K1",
"C90589",5,"TAK-285",10/3/2018 0:00:00,-1,0,0,0,"AURKB",
"C90589",6,"TAK-285",10/3/2018 0:00:00,-1,0,0,0,"LCK",
"C90590",1,"PRO131921",10/31/2018 0:00:00,-1,0,0,0,"MS4A1","wildtype"
"C91068",1,"PF-04929113",10/24/2018 0:00:00,-1,0,0,0,"ERBB2","wildtype"
"C91068",2,"PF-04929113",10/24/2018 0:00:00,-1,0,0,0,"HSP90AA1","wildtype"
"C91068",3,"PF-04929113",10/24/2018 0:00:00,-1,0,0,0,"HSP90AB1","wildtype"
"C91068",4,"PF-04929113",10/24/2018 0:00:00,-1,0,0,0,"HSP90","wildtype"
"C91072",1,"Ipatasertib",11/2/2017 0:00:00,-1,0,0,0,"AKT1",
"C91072",2,"Ipatasertib",11/2/2017 0:00:00,-1,0,0,0,"AKT2",
"C91072",3,"Ipatasertib",11/2/2017 0:00:00,-1,0,0,0,"AKT3",
"C91076",1,"MVA-EBNA1/LMP2 Vaccine",10/31/2018 0:00:00,-1,0,0,0,,
"C91078",1,"Ublituximab",10/31/2018 0:00:00,-1,0,0,0,"MS4A1","wildtype"
"C91079",1,"LCL161",6/20/2017 0:00:00,-1,0,0,0,"IAP family",
"C91087",1,"Docetaxel-PNP",10/24/2018 0:00:00,-1,0,0,0,,
"C91088",1,"Autologous IL-21-Modulated CD8+ MART1-Specific T Cells",10/31/2018 0:00:00,-1,0,0,0,"MLANA","wildtype"
"C91090",1,"Carboxyamidotriazole Orotate",10/3/2018 0:00:00,-1,0,0,0,,
"C91094",1,"Balixafortide",7/1/2019 0:00:00,-1,0,0,0,"CXCR4",
"C91097",1,"EMD 1204831",10/3/2018 0:00:00,-1,0,0,0,"MET",
"C91376",1,"PRS-050-PEG40",10/24/2018 0:00:00,-1,0,0,0,"KDR","wildtype"
"C91381",1,"Sym004",9/24/2018 0:00:00,-1,0,0,0,"EGFR",
"C91385",1,"Belimumab",10/24/2018 0:00:00,-1,0,0,0,"TNFSF13B","wildtype"
"C91392",1,"Prexasertib",7/23/2018 0:00:00,-1,0,0,0,"CHK1",
"C91394",1,"AZD1480",10/3/2018 0:00:00,-1,0,0,0,"JAK2",
"C91701",1,"Zanolimumab",10/31/2018 0:00:00,-1,0,0,0,"CD4","wildtype"
"C91702",1,"Pegargiminase",3/7/2019 0:00:00,-1,0,0,0,,
"C91704",1,"YIV-906",2/11/2020 0:00:00,-1,0,0,0,"CYP3A4",
"C91707",1,"GVAX Pancreatic Cancer Vaccine",3/1/2018 0:00:00,-1,0,0,0,,
"C91711",1,"Trebananib",6/21/2017 0:00:00,-1,0,0,0,"ANGPT1",
"C91711",2,"Trebananib",6/21/2017 0:00:00,-1,0,0,0,"ANGPT2",
"C91718",1,"Diphtheria Toxoid/Tetanus Toxoid Vaccine Adsorbed",9/14/2018 0:00:00,-1,0,0,0,,
"C91724",1,"RO5045337",10/24/2018 0:00:00,-1,0,0,0,"MDM2","wildtype"
"C91725",1,"AZD1775",6/20/2017 0:00:00,0,0,0,0,"WEE1",
"C91725",2,"Adavosertib",6/20/2017 0:00:00,-1,0,0,0,"WEE1",
"C91726",1,"OBI-821",2/28/2019 0:00:00,-1,0,0,0,,
"C91727",1,"Tabalumab",,-1,0,0,0,,
"C91731",1,"Apitolisib",10/2/2018 0:00:00,-1,0,0,0,"PIK3CA",
"C91731",2,"Apitolisib",10/2/2018 0:00:00,-1,0,0,0,"PIK3CB",
"C91731",3,"Apitolisib",10/2/2018 0:00:00,-1,0,0,0,"PIK3CD",
"C91731",4,"Apitolisib",10/2/2018 0:00:00,-1,0,0,0,"PIK3CG",
"C91731",5,"Apitolisib",10/2/2018 0:00:00,-1,0,-1,0,"MTOR",
"C91732",1,"Gedatolisib",7/17/2018 0:00:00,-1,0,0,0,"PIK3CA",
"C91732",2,"Gedatolisib",7/17/2018 0:00:00,-1,0,0,0,"MTOR",
"C91733",1,"Margetuximab",7/12/2017 0:00:00,-1,0,0,0,"ERBB2",
"C91735",1,"Simtuzumab",10/3/2018 0:00:00,-1,0,0,0,"LOXL2",
"C91738",1,"NSCLC Antigen-Loaded Dendritic Cell-derived Exosomes",10/31/2018 0:00:00,-1,0,0,0,"MLANA","wildtype"
"C91738",2,"NSCLC Antigen-Loaded Dendritic Cell-derived Exosomes",10/31/2018 0:00:00,-1,0,0,0,"CTAG1B","wildtype"
"C91738",3,"NSCLC Antigen-Loaded Dendritic Cell-derived Exosomes",10/31/2018 0:00:00,-1,0,0,0,"MAGEA1","wildtype"
"C91738",4,"NSCLC Antigen-Loaded Dendritic Cell-derived Exosomes",10/31/2018 0:00:00,-1,0,0,0,"MAGEA3","wildtype"
"C925",1,"Vancomycin",2/21/2019 0:00:00,-1,0,0,0,,
"C92574",1,"Apalutamide",3/1/2018 0:00:00,-1,0,0,0,"AR",
"C92575",1,"CC-223",10/3/2018 0:00:00,-1,0,0,0,"MTOR",
"C92575",2,"CC-223",10/3/2018 0:00:00,-1,0,0,0,"FLT3",
"C92575",3,"CC-223",10/3/2018 0:00:00,-1,0,0,0,"FLT4",
"C92575",4,"CC-223",10/3/2018 0:00:00,-1,0,0,0,"PRKDC",
"C92579",1,"Roniciclib",10/24/2018 0:00:00,-1,0,0,0,"CDK1","wildtype"
"C92579",2,"Roniciclib",10/24/2018 0:00:00,-1,0,0,0,"CDK2","wildtype"
"C92579",3,"Roniciclib",10/24/2018 0:00:00,-1,0,0,0,"CDK4","wildtype"
"C92579",4,"Roniciclib",10/24/2018 0:00:00,-1,0,0,0,"CDK9","wildtype"
"C92582",1,"Epacadostat",10/31/2018 0:00:00,-1,0,0,0,"IDO1","wildtype"
"C92591",1,"RO5212054",10/24/2018 0:00:00,-1,0,0,0,"BRAF","BRAF V600E"
"C930",1,"Vinblastine",1/22/2018 0:00:00,-1,0,0,0,,
"C933",1,"Vincristine",9/11/2018 0:00:00,-1,0,0,0,,
"C939",1,"Vitamin B12",3/1/2018 0:00:00,-1,0,0,0,,
"C94206",1,"TL011",10/31/2018 0:00:00,-1,0,0,0,"MS4A1","wildtype"
"C94207",1,"MGN1703",3/1/2018 0:00:00,-1,0,0,0,"TLR9",
"C94208",1,"IMCgp100",3/1/2018 0:00:00,-1,0,0,0,,
"C94211",1,"IMA950",3/1/2018 0:00:00,-1,0,0,0,,
"C94214",1,"Alpelisib",7/17/2018 0:00:00,-1,0,0,0,"PIK3CA",
"C94215",1,"Indoleamine 2,3-dioxygenase Peptide Vaccine",,-1,0,0,0,,
"C94216",1,"GITRL RNA-transfected Autologous Dendritic Cell Vaccine",10/31/2018 0:00:00,-1,0,0,0,,
"C94217",1,"Anti-CTLA4 MoAb RNA-transfected Autologous Dendritic Cell Vaccine",10/31/2018 0:00:00,-1,0,0,0,"CTLA4","wildtype"
"C94218",1,"Anti-CTLA4 MoAb RNA/GITRL RNA-transfected Autologous Dendritic Cell Vaccine",10/31/2018 0:00:00,-1,0,0,0,,
"C94219",1,"AFM13",10/31/2018 0:00:00,-1,0,0,0,"TNFRSF8","wildtype"
"C94219",2,"AFM13",1/22/2018 0:00:00,-1,0,0,0,"FCGR3A",
"C94221",1,"GT-MAB 5.2-GEX",10/25/2018 0:00:00,-1,0,0,0,"EGFR","wildtype"
"C94223",1,"HLA-A*2402-Restricted CDCA1-A24-56 Peptide Vaccine",10/31/2018 0:00:00,-1,0,0,0,"NUF2","wildtype"
"C94224",1,"ARQ736",10/25/2018 0:00:00,-1,0,0,0,"BRAF","wildtype and BRAF V600E"
"C94224",2,"ARQ736",10/25/2018 0:00:00,-1,0,0,0,"CRAF","wildtype"
"C95020",1,"Lutathera",1/4/2018 0:00:00,-1,0,0,0,"SSTR",
"C95023",1,"TRX518",10/30/2018 0:00:00,-1,0,0,0,"TNFRSF18","wildtype"
"C95124",1,"Lenvatinib",6/20/2017 0:00:00,-1,0,0,0,"KDR",
"C95201",1,"AZD2461",10/3/2018 0:00:00,-1,0,0,0,"PARP1",
"C95201",2,"AZD2461",10/3/2018 0:00:00,-1,0,0,0,"PARP2",
"C95201",3,"AZD2461",10/3/2018 0:00:00,-1,0,0,0,"PARP3",
"C95201",4,"AZD2461",10/3/2018 0:00:00,-1,0,0,0,"PARP4",
"C95203",1,"AMG 337",1/16/2018 0:00:00,-1,0,0,0,"MET",
"C95206",1,"ABT-806",3/1/2018 0:00:00,-1,0,0,0,"EGFR",
"C95207",1,"HLA-A*2402-Restricted CDCA1-URLC10-KIF20A-DEPDC1-MPHOSPH1 Multipeptide Vaccine",10/31/2018 0:00:00,-1,0,0,0,"NUF2","wildtype"
"C95207",2,"HLA-A*2402-Restricted CDCA1-URLC10-KIF20A-DEPDC1-MPHOSPH1 Multipeptide Vaccine",10/31/2018 0:00:00,-1,0,0,0,"LY6K","wildtype"
"C95207",3,"HLA-A*2402-Restricted CDCA1-URLC10-KIF20A-DEPDC1-MPHOSPH1 Multipeptide Vaccine",10/31/2018 0:00:00,-1,0,0,0,"KIF20A","wildtype"
"C95207",4,"HLA-A*2402-Restricted CDCA1-URLC10-KIF20A-DEPDC1-MPHOSPH1 Multipeptide Vaccine",10/31/2018 0:00:00,-1,0,0,0,"DEPDC1","wildtype"
"C95207",5,"HLA-A*2402-Restricted CDCA1-URLC10-KIF20A-DEPDC1-MPHOSPH1 Multipeptide Vaccine",10/31/2018 0:00:00,-1,0,0,0,"KIF20B","wildtype"
"C95209",1,"Guadecitabine",7/26/2017 0:00:00,-1,0,0,0,"DNMT1",
"C95213",1,"Allogeneic Renal Cell Carcinoma Vaccine MGN1601",,-1,0,0,0,,
"C95222",1,"Fostamatinib",10/3/2018 0:00:00,-1,0,0,0,"SYK",
"C95222",2,"Fostamatinib",10/3/2018 0:00:00,-1,0,0,0,"ADORA3",
"C95225",1,"Selumetinib Sulfate",10/25/2018 0:00:00,-1,0,0,0,"MAP2K1","wildtype"
"C95225",2,"Selumetinib Sulfate",10/25/2018 0:00:00,-1,0,0,0,"MAP2K2","wildtype"
"C95226",1,"Varlitinib Tosylate",10/25/2018 0:00:00,-1,0,0,0,"EGFR","wildtype"
"C95226",2,"Varlitinib Tosylate",10/25/2018 0:00:00,-1,0,0,0,"ERBB2","wildtype"
"C95229",1,"Nilotinib Hydrochloride Monohydrate",10/25/2018 0:00:00,-1,0,0,0,"BCR","BCR-ABL FUSION"
"C95229",2,"Nilotinib Hydrochloride Monohydrate",10/25/2018 0:00:00,-1,0,0,0,"ABL1","BCR-ABL FUSION"
"C95229",3,"Nilotinib Hydrochloride Monohydrate",10/25/2018 0:00:00,-1,0,0,0,"BCR-ABL","BCR-ABL FUSION"
"C95229",4,"Nilotinib Hydrochloride Monohydrate",10/25/2018 0:00:00,-1,0,0,0,"PDGFRA","wildtype"
"C95229",5,"Nilotinib Hydrochloride Monohydrate",10/25/2018 0:00:00,-1,0,0,0,"PDGFRB","wildtype"
"C95229",6,"Nilotinib Hydrochloride Monohydrate",10/25/2018 0:00:00,-1,0,0,0,"KIT","wildtype"
"C95229",7,"Nilotinib Hydrochloride Monohydrate",10/25/2018 0:00:00,-1,0,0,0,"DDR1","wildtype"
"C95229",9,"Nilotinib Hydrochloride Monohydrate",10/25/2018 0:00:00,-1,0,0,0,"CSF1R","wildtype"
"C95701",1,"Ribociclib",11/2/2017 0:00:00,-1,0,0,0,"CDK4",
"C95701",2,"Ribociclib",11/2/2017 0:00:00,-1,0,0,0,"CDK6",
"C95702",1,"BMS-911543",10/3/2018 0:00:00,-1,0,0,0,"JAK2",
"C95702",2,"BMS-911543",10/3/2018 0:00:00,-1,0,0,0,"SET2",
"C95702",3,"BMS-911543",10/3/2018 0:00:00,-1,0,0,0,"TYK2",
"C95702",4,"BMS-911543",10/3/2018 0:00:00,-1,0,0,0,"JAK3",
"C95713",1,"Z-Endoxifen Hydrochloride",3/5/2019 0:00:00,-1,0,0,0,,
"C95718",1,"Nucleotide|Targeted Therapy",10/25/2018 0:00:00,-1,0,0,0,"RAF1","wildtype"
"C95723",1,"ZSTK474",10/2/2018 0:00:00,-1,0,0,0,"PIK3CA",
"C95723",2,"ZSTK474",10/2/2018 0:00:00,-1,0,0,0,"PIK3CB",
"C95723",3,"ZSTK474",10/2/2018 0:00:00,-1,0,0,0,"PIK3CD",
"C95723",4,"ZSTK474",10/2/2018 0:00:00,-1,0,0,0,"PIK3CG",
"C95724",1,"APTO-253 HCl",10/3/2018 0:00:00,-1,0,0,0,"MTF1",
"C95726",1,"Lucitanib",9/28/2018 0:00:00,-1,0,0,0,"FLT1",
"C95726",2,"Lucitanib",9/28/2018 0:00:00,-1,0,0,0,"KDR",
"C95726",3,"Lucitanib",9/28/2018 0:00:00,-1,0,0,0,"FLT4",
"C95726",4,"Lucitanib",9/28/2018 0:00:00,-1,0,0,0,"FGFR1",
"C95726",5,"Lucitanib",9/28/2018 0:00:00,-1,0,0,0,"FGFR2",
"C95728",1,"AMG211",10/25/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C95728",2,"AMG211",10/25/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C95728",3,"AMG211",10/25/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C95728",4,"AMG211",10/25/2018 0:00:00,-1,0,0,0,"CD3","wildtype"
"C95728",5,"AMG211",10/25/2018 0:00:00,-1,0,0,0,"CEACAM1","wildtype"
"C95729",1,"Merestinib",3/1/2018 0:00:00,-1,0,0,0,"MET",
"C9573",1,"CVP Regimen",10/3/2018 0:00:00,-1,0,0,0,,
"C95733",1,"Talazoparib",11/20/2017 0:00:00,-1,0,0,0,"PARP1",
"C95733",2,"Talazoparib",11/20/2017 0:00:00,-1,0,0,0,"PARP2",
"C95733",3,"Talazoparib",11/20/2017 0:00:00,-1,0,0,0,"PARP3",
"C95733",4,"Talazoparib",11/20/2017 0:00:00,-1,0,0,0,"PARP4",
"C95737",1,"LY2780301",10/2/2018 0:00:00,-1,0,0,0,"AKT1",
"C95737",2,"LY2780301",10/2/2018 0:00:00,-1,0,0,0,"AKT2",
"C95737",3,"LY2780301",10/2/2018 0:00:00,-1,0,0,0,"AKT3",
"C95738",1,"GDC-0623",10/3/2018 0:00:00,-1,0,0,0,"MAP2K1",
"C95751",1,"Anti-CD3 x Anti-CD20 Bispecific Antibody-Armed Activated T Cells",,-1,0,0,0,,
"C95760",1,"Anti-CD3/Anti-CD20 Trifunctional Bispecific Monoclonal Antibody FBTA05",,-1,0,0,0,,
"C95769",1,"AXP107-11",10/29/2018 0:00:00,-1,0,0,0,,
"C95772",1,"siG12D LODER",10/29/2018 0:00:00,-1,0,0,0,"KRAS","G12D"
"C95777",1,"Ponatinib",9/14/2018 0:00:00,-1,0,0,0,"BCR-ABL",
"C95785",1,"Foralumab",10/29/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C95797",1,"Teprotumumab",10/29/2018 0:00:00,-1,0,0,0,"IGF1R","wildtype"
"C95798",1,"Vedolizumab",3/1/2018 0:00:00,-1,0,0,0,"LPAM1",
"C95800",1,"Tofacitinib",10/3/2018 0:00:00,-1,0,0,0,"JAK1",
"C95800",2,"Tofacitinib",10/3/2018 0:00:00,-1,0,0,0,"JAK2",
"C95800",3,"Tofacitinib",10/3/2018 0:00:00,-1,0,0,0,"JAK3",
"C95889",1,"OPB-51602",10/29/2018 0:00:00,-1,0,0,0,"STAT3","wildtype"
"C95896",1,"Vorolanib",9/24/2018 0:00:00,-1,0,0,0,"KDR",
"C95896",2,"Vorolanib",9/24/2018 0:00:00,-1,0,0,0,"FLT1",
"C95896",3,"Vorolanib",9/24/2018 0:00:00,-1,0,0,0,"FLT4",
"C95896",4,"Vorolanib",9/24/2018 0:00:00,-1,0,0,0,"PDGFRA",
"C95896",5,"Vorolanib",9/24/2018 0:00:00,-1,0,0,0,"PDGFRB",
"C96038",1,"MM-302",10/1/2018 0:00:00,-1,0,0,0,"ERBB2",
"C96040",1,"Anti-OX40",10/31/2018 0:00:00,-1,0,0,0,"TNFRSF4","wildtype"
"C961",1,"Gemcitabine Hydrochloride",6/20/2017 0:00:00,-1,0,0,0,"ribonucleotide reductase",
"C96221",1,"Adenovirus-Encoding E.coli PNP",10/29/2018 0:00:00,-1,0,0,0,,
"C96222",1,"VX15/2503",10/17/2017 0:00:00,-1,0,0,0,"SEMA4D",
"C96227",1,"ARRY-382",5/23/2017 0:00:00,-1,0,0,0,"CSF1R",
"C964",1,"Fludeoxyglucose F-18",9/21/2018 0:00:00,-1,0,0,0,,
"C96429",1,"Napabucasin",3/1/2018 0:00:00,-1,0,0,0,,
"C96431",1,"Ricolinostat",3/6/2019 0:00:00,-1,0,0,0,"HDAC6",
"C96432",1,"GTx-758",10/29/2018 0:00:00,-1,0,0,0,"ESR1","wildtype"
"C965",1,"2-Methoxyestradiol",10/3/2018 0:00:00,-1,0,0,0,,
"C96735",1,"Recombinant B. pertussis Adenylate Cyclase Toxin-Tyrosinase A2 Epitope Vaccine",10/29/2018 0:00:00,-1,0,0,0,"ITGB2","wildtype"
"C96735",2,"Recombinant B. pertussis Adenylate Cyclase Toxin-Tyrosinase A2 Epitope Vaccine",10/29/2018 0:00:00,-1,0,0,0,"ITGAM","wildtype"
"C96737",1,"p.DOM-WT1-37 DNA Vaccine",10/29/2018 0:00:00,-1,0,0,0,"WT1","wildtype"
"C96738",1,"p.DOM-WT1-126 DNA Vaccine",10/29/2018 0:00:00,-1,0,0,0,"WT1","wildtype"
"C96742",1,"EZN-4176",10/29/2018 0:00:00,-1,0,0,0,"AR","wildtype"
"C96748",1,"Eribulin",3/1/2018 0:00:00,-1,0,0,0,,
